Date,Temp,Weeks,Weeks2
29/01/2020,24.219,23,NA
29/01/2020,24.436,23,NA
29/01/2020,24.895,23,NA
29/01/2020,24.823,23,NA
29/01/2020,24.46,23,NA
30/01/2020,24.629,23,NA
30/01/2020,24.798,23,NA
30/01/2020,24.847,23,NA
30/01/2020,25.04,23,NA
30/01/2020,24.75,23,NA
30/01/2020,24.581,23,NA
31/01/2020,24.677,23,NA
31/01/2020,24.557,23,NA
31/01/2020,24.557,23,NA
31/01/2020,24.653,23,NA
31/01/2020,24.339,23,NA
31/01/2020,24.002,23,NA
01/02/2020,24.267,23,NA
01/02/2020,24.315,23,NA
01/02/2020,23.761,23,NA
01/02/2020,24.098,23,NA
01/02/2020,24.026,23,NA
01/02/2020,23.978,23,NA
02/02/2020,24.171,24,NA
02/02/2020,23.737,24,NA
02/02/2020,22.417,24,NA
02/02/2020,23.208,24,NA
02/02/2020,23.472,24,NA
02/02/2020,23.184,24,NA
03/02/2020,23.545,24,NA
03/02/2020,23.352,24,NA
03/02/2020,23.617,24,NA
03/02/2020,23.761,24,NA
03/02/2020,24.629,24,NA
03/02/2020,23.785,24,NA
04/02/2020,23.641,24,NA
04/02/2020,24.388,24,NA
04/02/2020,24.026,24,NA
04/02/2020,23.184,24,NA
04/02/2020,24.05,24,NA
04/02/2020,24.122,24,NA
05/02/2020,24.146,24,NA
05/02/2020,24.219,24,NA
05/02/2020,24.171,24,NA
05/02/2020,23.521,24,NA
05/02/2020,24.002,24,NA
05/02/2020,24.195,24,NA
06/02/2020,24.267,24,NA
06/02/2020,24.291,24,NA
06/02/2020,24.219,24,NA
06/02/2020,24.363,24,NA
06/02/2020,24.46,24,NA
06/02/2020,24.339,24,NA
07/02/2020,24.171,24,NA
07/02/2020,23.689,24,NA
07/02/2020,23.978,24,NA
07/02/2020,23.28,24,NA
07/02/2020,23.641,24,NA
07/02/2020,23.424,24,NA
08/02/2020,23.28,24,NA
08/02/2020,23.208,24,NA
08/02/2020,23.304,24,NA
08/02/2020,22.992,24,NA
08/02/2020,22.896,24,NA
08/02/2020,23.593,24,NA
09/02/2020,23.088,25,NA
09/02/2020,22.633,25,NA
09/02/2020,23.809,25,NA
09/02/2020,24.026,25,NA
09/02/2020,23.689,25,NA
09/02/2020,23.93,25,NA
10/02/2020,23.809,25,NA
10/02/2020,23.713,25,NA
10/02/2020,24.243,25,NA
10/02/2020,24.46,25,NA
10/02/2020,24.46,25,NA
10/02/2020,24.629,25,NA
11/02/2020,24.291,25,NA
11/02/2020,24.363,25,NA
11/02/2020,24.291,25,NA
11/02/2020,24.315,25,NA
11/02/2020,24.557,25,NA
11/02/2020,24.702,25,NA
12/02/2020,25.21,25,NA
12/02/2020,24.895,25,NA
12/02/2020,25.065,25,NA
12/02/2020,25.331,25,NA
12/02/2020,25.234,25,NA
12/02/2020,25.355,25,NA
13/02/2020,24.992,25,NA
13/02/2020,25.137,25,NA
13/02/2020,25.089,25,NA
13/02/2020,24.992,25,NA
13/02/2020,25.331,25,NA
13/02/2020,25.089,25,NA
14/02/2020,24.774,25,NA
14/02/2020,24.823,25,NA
14/02/2020,24.919,25,NA
14/02/2020,24.992,25,NA
14/02/2020,25.04,25,NA
14/02/2020,25.065,25,NA
15/02/2020,24.726,25,NA
15/02/2020,24.823,25,NA
15/02/2020,24.847,25,NA
15/02/2020,24.823,25,NA
15/02/2020,24.871,25,NA
15/02/2020,24.75,25,NA
16/02/2020,24.508,26,NA
16/02/2020,24.436,26,NA
16/02/2020,24.46,26,NA
16/02/2020,24.581,26,NA
16/02/2020,24.702,26,NA
16/02/2020,24.774,26,NA
17/02/2020,24.774,26,NA
17/02/2020,24.581,26,NA
17/02/2020,24.557,26,NA
17/02/2020,24.75,26,NA
17/02/2020,24.847,26,NA
17/02/2020,24.895,26,NA
18/02/2020,25.016,26,NA
18/02/2020,24.339,26,NA
18/02/2020,24.581,26,NA
18/02/2020,25.016,26,NA
18/02/2020,25.234,26,NA
18/02/2020,25.234,26,NA
19/02/2020,25.162,26,NA
19/02/2020,25.234,26,NA
19/02/2020,25.234,26,NA
19/02/2020,25.331,26,NA
19/02/2020,25.355,26,NA
19/02/2020,25.574,26,NA
20/02/2020,25.671,26,NA
20/02/2020,25.623,26,NA
20/02/2020,25.355,26,NA
20/02/2020,25.574,26,NA
20/02/2020,25.525,26,NA
20/02/2020,25.21,26,NA
21/02/2020,25.671,26,NA
21/02/2020,25.065,26,NA
21/02/2020,24.944,26,NA
21/02/2020,25.137,26,NA
21/02/2020,25.428,26,NA
21/02/2020,25.065,26,NA
22/02/2020,24.75,26,NA
22/02/2020,25.04,26,NA
22/02/2020,25.331,26,NA
22/02/2020,24.363,26,NA
22/02/2020,24.726,26,NA
22/02/2020,25.38,26,NA
23/02/2020,25.162,27,NA
23/02/2020,24.823,27,NA
23/02/2020,24.895,27,NA
23/02/2020,24.774,27,NA
23/02/2020,24.532,27,NA
23/02/2020,24.968,27,NA
24/02/2020,24.871,27,NA
24/02/2020,24.339,27,NA
24/02/2020,25.939,27,NA
24/02/2020,26.329,27,NA
24/02/2020,26.549,27,NA
24/02/2020,25.963,27,NA
25/02/2020,26.061,27,NA
25/02/2020,25.137,27,NA
25/02/2020,25.501,27,NA
25/02/2020,25.04,27,NA
25/02/2020,25.065,27,NA
25/02/2020,25.137,27,NA
26/02/2020,24.798,27,NA
26/02/2020,24.243,27,NA
26/02/2020,24.653,27,NA
26/02/2020,24.847,27,NA
26/02/2020,24.46,27,NA
26/02/2020,24.702,27,NA
27/02/2020,25.623,27,NA
27/02/2020,25.234,27,NA
27/02/2020,24.75,27,NA
27/02/2020,23.978,27,NA
27/02/2020,23.881,27,NA
27/02/2020,24.026,27,NA
28/02/2020,24.629,27,NA
28/02/2020,23.472,27,NA
28/02/2020,23.184,27,NA
28/02/2020,23.328,27,NA
28/02/2020,23.93,27,NA
28/02/2020,23.665,27,NA
29/02/2020,23.641,27,NA
29/02/2020,23.472,27,NA
29/02/2020,23.232,27,NA
29/02/2020,23.665,27,NA
29/02/2020,23.954,27,NA
29/02/2020,23.593,27,NA
01/03/2020,23.809,28,NA
01/03/2020,23.545,28,NA
01/03/2020,23.472,28,NA
01/03/2020,23.545,28,NA
01/03/2020,24.412,28,NA
01/03/2020,23.545,28,NA
02/03/2020,25.065,28,NA
02/03/2020,25.186,28,NA
02/03/2020,24.677,28,NA
02/03/2020,24.388,28,NA
02/03/2020,25.428,28,NA
02/03/2020,25.307,28,NA
03/03/2020,25.186,28,NA
03/03/2020,25.355,28,NA
03/03/2020,25.186,28,NA
03/03/2020,25.355,28,NA
03/03/2020,25.501,28,NA
03/03/2020,24.171,28,NA
04/03/2020,25.404,28,NA
04/03/2020,25.258,28,NA
04/03/2020,25.21,28,NA
04/03/2020,25.38,28,NA
04/03/2020,25.598,28,NA
04/03/2020,25.525,28,NA
05/03/2020,24.919,28,NA
05/03/2020,25.404,28,NA
05/03/2020,25.331,28,NA
05/03/2020,25.574,28,NA
05/03/2020,25.671,28,NA
05/03/2020,25.574,28,NA
06/03/2020,25.21,28,0
06/03/2020,25.162,28,0
06/03/2020,25.283,28,0
06/03/2020,25.404,28,0
11/03/2020,24.992,29,0
11/03/2020,25.162,29,0
11/03/2020,24.581,29,0
11/03/2020,24.968,29,0
12/03/2020,24.871,29,0
12/03/2020,24.702,29,0
12/03/2020,24.798,29,0
12/03/2020,25.113,29,0
12/03/2020,24.968,29,0
12/03/2020,25.113,29,0
13/03/2020,24.992,29,1
13/03/2020,24.823,29,1
13/03/2020,24.677,29,1
13/03/2020,25.162,29,1
13/03/2020,24.992,29,1
13/03/2020,24.992,29,1
14/03/2020,25.355,29,1
14/03/2020,25.04,29,1
14/03/2020,24.944,29,1
14/03/2020,25.38,29,1
14/03/2020,25.598,29,1
14/03/2020,25.38,29,1
15/03/2020,25.38,30,1
15/03/2020,25.21,30,1
15/03/2020,25.089,30,1
15/03/2020,25.331,30,1
15/03/2020,25.428,30,1
15/03/2020,25.453,30,1
16/03/2020,25.404,30,1
16/03/2020,25.355,30,1
16/03/2020,25.162,30,1
16/03/2020,25.307,30,1
16/03/2020,25.428,30,1
16/03/2020,25.501,30,1
17/03/2020,25.38,30,1
17/03/2020,25.307,30,1
17/03/2020,25.234,30,1
17/03/2020,25.428,30,1
17/03/2020,25.623,30,1
17/03/2020,25.695,30,1
18/03/2020,25.477,30,1
18/03/2020,25.501,30,1
18/03/2020,25.428,30,1
18/03/2020,25.525,30,1
18/03/2020,25.72,30,1
18/03/2020,25.768,30,1
19/03/2020,25.647,30,1
19/03/2020,25.574,30,1
19/03/2020,25.477,30,1
19/03/2020,25.695,30,1
19/03/2020,25.744,30,1
19/03/2020,25.695,30,1
20/03/2020,25.744,30,2
20/03/2020,25.501,30,2
20/03/2020,25.428,30,2
20/03/2020,25.55,30,2
20/03/2020,25.768,30,2
20/03/2020,25.671,30,2
21/03/2020,25.598,30,2
21/03/2020,25.501,30,2
21/03/2020,25.453,30,2
21/03/2020,25.647,30,2
21/03/2020,25.744,30,2
21/03/2020,25.623,30,2
22/03/2020,25.598,31,2
22/03/2020,25.477,31,2
22/03/2020,25.404,31,2
22/03/2020,25.574,31,2
22/03/2020,25.72,31,2
22/03/2020,25.477,31,2
23/03/2020,25.574,31,2
23/03/2020,25.525,31,2
23/03/2020,25.404,31,2
23/03/2020,25.55,31,2
23/03/2020,25.914,31,2
23/03/2020,25.453,31,2
24/03/2020,25.477,31,2
24/03/2020,25.623,31,2
24/03/2020,25.21,31,2
24/03/2020,25.453,31,2
24/03/2020,26.036,31,2
24/03/2020,25.695,31,2
25/03/2020,25.234,31,2
25/03/2020,25.695,31,2
25/03/2020,25.428,31,2
25/03/2020,25.647,31,2
25/03/2020,26.28,31,2
25/03/2020,25.525,31,2
26/03/2020,24.919,31,2
26/03/2020,25.89,31,2
26/03/2020,25.283,31,2
26/03/2020,25.258,31,2
26/03/2020,26.451,31,2
26/03/2020,25.55,31,2
27/03/2020,24.774,31,3
27/03/2020,25.525,31,3
27/03/2020,25.186,31,3
27/03/2020,24.702,31,3
27/03/2020,25.72,31,3
27/03/2020,25.477,31,3
28/03/2020,24.992,31,3
28/03/2020,25.04,31,3
28/03/2020,25.065,31,3
28/03/2020,25.065,31,3
28/03/2020,25.477,31,3
28/03/2020,25.428,31,3
29/03/2020,24.944,32,3
29/03/2020,24.992,32,3
29/03/2020,25.089,32,3
29/03/2020,25.307,32,3
29/03/2020,25.695,32,3
29/03/2020,25.477,32,3
30/03/2020,25.355,32,3
30/03/2020,25.307,32,3
30/03/2020,25.258,32,3
30/03/2020,25.598,32,3
30/03/2020,25.72,32,3
30/03/2020,25.841,32,3
31/03/2020,25.525,32,3
31/03/2020,25.477,32,3
31/03/2020,25.404,32,3
31/03/2020,25.695,32,3
31/03/2020,25.768,32,3
31/03/2020,26.036,32,3
01/04/2020,25.404,32,3
01/04/2020,25.55,32,3
01/04/2020,25.89,32,3
01/04/2020,25.647,32,3
01/04/2020,25.598,32,3
01/04/2020,25.939,32,3
02/04/2020,25.647,32,3
02/04/2020,25.477,32,3
02/04/2020,25.428,32,3
02/04/2020,25.647,32,3
02/04/2020,25.623,32,3
02/04/2020,25.525,32,3
03/04/2020,25.477,32,4
03/04/2020,25.453,32,4
03/04/2020,25.477,32,4
03/04/2020,25.817,32,4
03/04/2020,26.085,32,4
03/04/2020,25.866,32,4
04/04/2020,25.695,32,4
04/04/2020,25.55,32,4
04/04/2020,25.525,32,4
04/04/2020,25.939,32,4
04/04/2020,26.134,32,4
04/04/2020,25.841,32,4
05/04/2020,25.817,33,4
05/04/2020,25.647,33,4
05/04/2020,25.525,33,4
05/04/2020,25.866,33,4
05/04/2020,25.939,33,4
05/04/2020,25.501,33,4
06/04/2020,25.744,33,4
06/04/2020,25.695,33,4
06/04/2020,25.623,33,4
06/04/2020,25.841,33,4
06/04/2020,26.085,33,4
06/04/2020,25.939,33,4
07/04/2020,25.89,33,4
07/04/2020,25.963,33,4
07/04/2020,25.793,33,4
07/04/2020,26.182,33,4
07/04/2020,25.914,33,4
07/04/2020,26.012,33,4
08/04/2020,26.158,33,4
08/04/2020,26.378,33,4
08/04/2020,25.89,33,4
08/04/2020,26.207,33,4
08/04/2020,26.524,33,4
08/04/2020,26.28,33,4
09/04/2020,26.231,33,4
09/04/2020,26.622,33,4
09/04/2020,25.914,33,4
09/04/2020,25.987,33,4
09/04/2020,26.769,33,4
09/04/2020,25.186,33,4
10/04/2020,25.647,33,5
10/04/2020,26.524,33,5
10/04/2020,25.768,33,5
10/04/2020,25.866,33,5
10/04/2020,26.524,33,5
10/04/2020,25.793,33,5
11/04/2020,26.061,33,5
11/04/2020,26.28,33,5
11/04/2020,26.207,33,5
11/04/2020,26.304,33,5
11/04/2020,26.329,33,5
11/04/2020,25.72,33,5
12/04/2020,25.501,34,5
12/04/2020,25.695,34,5
12/04/2020,26.256,34,5
12/04/2020,25.914,34,5
12/04/2020,26.329,34,5
12/04/2020,26.182,34,5
13/04/2020,26.329,34,5
13/04/2020,26.867,34,5
13/04/2020,27.579,34,5
13/04/2020,26.598,34,5
13/04/2020,26.598,34,5
13/04/2020,27.014,34,5
14/04/2020,26.475,34,5
14/04/2020,25.768,34,5
14/04/2020,26.818,34,5
14/04/2020,26.744,34,5
14/04/2020,26.622,34,5
14/04/2020,27.333,34,5
15/04/2020,26.916,34,5
15/04/2020,26.549,34,5
15/04/2020,26.94,34,5
15/04/2020,27.628,34,5
15/04/2020,27.038,34,5
15/04/2020,27.136,34,5
16/04/2020,27.259,34,5
16/04/2020,26.598,34,5
16/04/2020,26.573,34,5
16/04/2020,26.891,34,5
16/04/2020,26.916,34,5
16/04/2020,27.038,34,5
17/04/2020,26.818,34,6
17/04/2020,26.549,34,6
17/04/2020,26.573,34,6
17/04/2020,27.087,34,6
17/04/2020,27.014,34,6
17/04/2020,26.916,34,6
18/04/2020,26.916,34,6
18/04/2020,26.891,34,6
18/04/2020,26.94,34,6
18/04/2020,27.407,34,6
18/04/2020,27.333,34,6
18/04/2020,27.308,34,6
19/04/2020,27.727,35,6
19/04/2020,27.456,35,6
19/04/2020,27.087,35,6
19/04/2020,28.122,35,6
19/04/2020,27.998,35,6
19/04/2020,27.038,35,6
20/04/2020,26.842,35,6
20/04/2020,26.867,35,6
20/04/2020,26.744,35,6
20/04/2020,26.916,35,6
20/04/2020,25.744,35,6
20/04/2020,26.402,35,6
21/04/2020,26.012,35,6
21/04/2020,26.036,35,6
21/04/2020,26.94,35,6
21/04/2020,27.21,35,6
21/04/2020,27.235,35,6
21/04/2020,27.801,35,6
22/04/2020,27.628,35,6
22/04/2020,27.677,35,6
22/04/2020,27.53,35,6
22/04/2020,27.801,35,6
22/04/2020,28.023,35,6
22/04/2020,28.122,35,6
23/04/2020,27.727,35,6
23/04/2020,28.072,35,6
23/04/2020,27.974,35,6
23/04/2020,28.27,35,6
23/04/2020,28.766,35,6
23/04/2020,27.259,35,6
24/04/2020,27.358,35,7
24/04/2020,27.899,35,7
24/04/2020,25.963,35,7
24/04/2020,27.087,35,7
24/04/2020,28.444,35,7
24/04/2020,25.695,35,7
25/04/2020,25.598,35,7
25/04/2020,26.28,35,7
25/04/2020,26.012,35,7
25/04/2020,25.866,35,7
25/04/2020,26.671,35,7
25/04/2020,26.378,35,7
26/04/2020,26.891,36,7
26/04/2020,26.769,36,7
26/04/2020,26.769,36,7
26/04/2020,26.965,36,7
26/04/2020,26.891,36,7
26/04/2020,26.818,36,7
27/04/2020,27.063,36,7
27/04/2020,26.94,36,7
27/04/2020,26.965,36,7
27/04/2020,27.284,36,7
27/04/2020,27.358,36,7
27/04/2020,27.284,36,7
28/04/2020,27.136,36,7
28/04/2020,26.891,36,7
28/04/2020,26.818,36,7
28/04/2020,27.259,36,7
28/04/2020,27.407,36,7
28/04/2020,27.21,36,7
29/04/2020,27.087,36,7
29/04/2020,26.94,36,7
29/04/2020,26.842,36,7
29/04/2020,27.161,36,7
29/04/2020,27.21,36,7
29/04/2020,27.063,36,7
30/04/2020,27.087,36,7
30/04/2020,26.965,36,7
30/04/2020,26.891,36,7
30/04/2020,27.136,36,7
30/04/2020,26.72,36,7
30/04/2020,26.842,36,7
01/05/2020,26.524,36,8
01/05/2020,26.573,36,8
01/05/2020,26.207,36,8
01/05/2020,26.549,36,8
01/05/2020,26.695,36,8
01/05/2020,26.695,36,8
02/05/2020,26.598,36,8
02/05/2020,26.598,36,8
02/05/2020,26.451,36,8
02/05/2020,26.769,36,8
02/05/2020,26.916,36,8
02/05/2020,26.744,36,8
03/05/2020,26.622,37,8
03/05/2020,26.671,37,8
03/05/2020,26.573,37,8
03/05/2020,26.695,37,8
03/05/2020,27.014,37,8
03/05/2020,26.818,37,8
04/05/2020,26.671,37,8
04/05/2020,26.646,37,8
04/05/2020,26.671,37,8
04/05/2020,26.94,37,8
04/05/2020,27.186,37,8
04/05/2020,26.989,37,8
05/05/2020,26.94,37,8
05/05/2020,26.818,37,8
05/05/2020,26.818,37,8
05/05/2020,27.087,37,8
05/05/2020,27.333,37,8
05/05/2020,27.063,37,8
06/05/2020,27.186,37,8
06/05/2020,27.063,37,8
06/05/2020,27.136,37,8
06/05/2020,27.505,37,8
06/05/2020,27.481,37,8
06/05/2020,27.063,37,8
07/05/2020,27.063,37,8
07/05/2020,27.21,37,8
07/05/2020,27.161,37,8
07/05/2020,27.333,37,8
07/05/2020,27.407,37,8
07/05/2020,27.186,37,8
08/05/2020,26.867,37,9
08/05/2020,26.769,37,9
08/05/2020,26.524,37,9
08/05/2020,26.793,37,9
08/05/2020,27.087,37,9
08/05/2020,26.891,37,9
09/05/2020,26.818,37,9
09/05/2020,26.818,37,9
09/05/2020,26.793,37,9
09/05/2020,27.136,37,9
09/05/2020,27.21,37,9
09/05/2020,27.063,37,9
10/05/2020,26.891,38,9
10/05/2020,26.867,38,9
10/05/2020,26.793,38,9
10/05/2020,26.842,38,9
10/05/2020,26.744,38,9
10/05/2020,26.622,38,9
11/05/2020,26.622,38,9
11/05/2020,26.5,38,9
11/05/2020,26.5,38,9
11/05/2020,26.842,38,9
11/05/2020,27.038,38,9
11/05/2020,26.818,38,9
12/05/2020,26.793,38,9
12/05/2020,26.524,38,9
12/05/2020,26.451,38,9
12/05/2020,26.793,38,9
12/05/2020,26.818,38,9
12/05/2020,26.744,38,9
13/05/2020,26.671,38,9
13/05/2020,26.5,38,9
13/05/2020,26.304,38,9
13/05/2020,26.573,38,9
13/05/2020,26.646,38,9
13/05/2020,26.549,38,9
14/05/2020,26.524,38,9
14/05/2020,26.353,38,9
14/05/2020,26.085,38,9
14/05/2020,26.085,38,9
14/05/2020,26.182,38,9
14/05/2020,26.085,38,9
15/05/2020,26.109,38,10
15/05/2020,26.036,38,10
15/05/2020,26.012,38,10
15/05/2020,26.036,38,10
15/05/2020,26.158,38,10
15/05/2020,26.134,38,10
16/05/2020,26.158,38,10
16/05/2020,26.158,38,10
16/05/2020,25.963,38,10
16/05/2020,26.304,38,10
16/05/2020,26.549,38,10
16/05/2020,26.5,38,10
17/05/2020,26.304,39,10
17/05/2020,26.402,39,10
17/05/2020,26.28,39,10
17/05/2020,26.622,39,10
17/05/2020,26.598,39,10
17/05/2020,26.5,39,10
18/05/2020,26.622,39,10
18/05/2020,26.5,39,10
18/05/2020,26.5,39,10
18/05/2020,27.358,39,10
18/05/2020,27.112,39,10